web_scraper_order,web_scraper_start_url,nomor_sertifikat,tanggal_terbit,plg_id,nama_pemohon,nama_perangkat,merk,model,nama_pemasaran,negara
1782486273-41,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52631/SDPPI/2017,24 Okt 2017,2027,"SIMOCO INDONESIA, PT.",DMR Portable Radio,Simoco,SimocoXd/SDP760 ( 136-174 MHz ),,United Kingdom
1782486273-42,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52487/SDPPI/2017,17 Okt 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8608i (136-174 Mhz),,Malaysia
1782486273-43,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52338/SDPPI/2017,10 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,"XiR P3688, 350-400 Mhz",,Malaysia
1782486273-44,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52337/SDPPI/2017,10 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,XiR P6620i (350-400 Mhz),,Malaysia
1782486273-45,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52336/SDPPI/2017,10 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,XiR P3688/136-174 Mhz,,Malaysia
1782486273-46,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52322/SDPPI/2017,09 Okt 2017,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio Trunking,Motorola,"APX 1000,800 Mhz (TX 806-824,851-870Mhz,RX 851-870Mhz)",,Malaysia
1782486273-47,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52274/SDPPI/2017,05 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,CP1300 (136-174 Mhz),,China
1782486273-48,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52272/SDPPI/2017,05 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,CP1660 (136-174 Mhz),,China
1782486273-49,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52271/SDPPI/2017,05 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,CP1660 (350-390 Mhz),,China
1782486273-50,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52267/SDPPI/2017,05 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,GP338 (136-174 Mhz),,Malaysia
1782486297-1,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52267/SDPPI/2017,05 Okt 2017,4773,"HARRISMA INFORMATIKA JAYA, PT.",Portable Radio,Motorola,GP338 (136-174 Mhz),,Malaysia
1782486297-2,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52129/SDPPI/2017,29 Sep 2017,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio,Motorola,MTP3150 (800 Mhz),,Malaysia
1782486297-3,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36328/I/SDPPI/2017,29 Sep 2017,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio,Hytera,PD788G U(1),,China
1782486297-4,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37069/I/SDPPI/2017,29 Sep 2017,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio,Hytera,PD708 VHF,,China
1782486297-5,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,37071/I/SDPPI/2017,29 Sep 2017,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio,Hytera,PD788G VHF,,China
1782486297-6,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,52001/SDPPI/2017,18 Sep 2017,7166,PT. ESPERINDO,Portable Radio,Motorola,XiR P8668i (800 Mhz),,Malaysia
1782486297-7,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36573/I/SDPPI/2017,18 Sep 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR P8668, 800 Mhz (TX 806-824Mhz, RX 851-870Mhz)",,Malaysia
1782486297-8,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36169/I/SDPPI/2017,14 Sep 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio Trunking,Motorola,"APX 1000,800 Mhz (TX 806-824,851-870Mhz,RX 851-870Mhz)",,Malaysia
1782486297-9,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45291/R/SDPPI/2017,31 Agu 2017,7126,"Mitratama Berkat Sejahtera, PT.",Portable Radio,HYT By Hytera,TC 700 UHF (350-390 MHz),,China
1782486297-10,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45292/R/SDPPI/2017,31 Agu 2017,7126,"Mitratama Berkat Sejahtera, PT.",Portable Radio,HYT By Hytera,TC 518 UHF (350-390 MHz),,China
1782486297-11,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45289/R/SDPPI/2017,31 Agu 2017,7126,"Mitratama Berkat Sejahtera, PT.",Portable Radio,HYT By Hytera,TC 580 UHF (350-390 MHz),,China
1782486297-12,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36167/I/SDPPI/2017,14 Agu 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR E8600, 136-174 Mhz",,Malaysia
1782486297-13,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,36168/I/SDPPI/2017,14 Agu 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR E8608, 136-174 Mhz",,Malaysia
1782486297-14,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,51495/SDPPI/2017,11 Agu 2017,6836,"SUBUR SAKTI PUTERA, PT.",Portable Radio,Motorola,"XiR P8668, 350-400 Mhz",,Malaysia
1782486297-15,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,35537/I/SDPPI/2017,08 Agu 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,SRX 2200 (403.500-437.851 Mhz),,Mexico
1782486297-16,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,51345/SDPPI/2017,31 Jul 2017,1998,"DHARMA DWITUNGGAL UTAMA, PT.",DMR PORTABLE RADIO,EXCERA,EP8000 U1,,China
1782486297-17,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,51301/SDPPI/2017,28 Jul 2017,1998,"DHARMA DWITUNGGAL UTAMA, PT.",DMR PORTABLE RADIO,EXCERA,EP8100 U1,,China
1782486297-18,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,35638/I/SDPPI/2017,21 Jul 2017,4482,"SWARNA ADIJAYA, PT.",Portable Radio,BK Radio - RELM,KNG P-400,,United States
1782486297-19,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,35429/I/SDPPI/2017,18 Jul 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR P8668, 403-438 Mhz",,Malaysia
1782486297-20,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,50805/SDPPI/2017,15 Jun 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VZ-20 (136-174 Mhz),,China
1782486297-21,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,50807/SDPPI/2017,15 Jun 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR E8608i (350-400 Mhz),,Malaysia
1782486297-22,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,50806/SDPPI/2017,15 Jun 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8608i (350-400 Mhz),,Malaysia
1782486297-23,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,34761/I/SDPPI/2017,02 Jun 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR P3688, 350-400 Mhz",,Malaysia
1782486297-24,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,50593/SDPPI/2017,29 Mei 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR E8600i (350-400 Mhz),,Malaysia
1782486297-25,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,50504/SDPPI/2017,23 Mei 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8660i (136-174 Mhz),,Malaysia
1782486297-26,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,34612/I/SDPPI/2017,16 Mei 2017,4482,"SWARNA ADIJAYA, PT.",Portable Radio,BK Radio - RELM,KNG-P150-S,,United States
1782486297-27,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,34298/I/SDPPI/2017,04 Apr 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"APX2000, 380-440Mhz (Model 3)",,Malaysia
1782486297-28,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,34410/I/SDPPI/2017,04 Apr 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XTS2500, 380-440Mhz Model III",,Malaysia
1782486297-29,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49729/SDPPI/2017,08 Mar 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8600i (350-400 Mhz),,Malaysia
1782486297-30,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49728/SDPPI/2017,08 Mar 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8600i (136-174 Mhz),,Malaysia
1782486297-31,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49730/SDPPI/2017,08 Mar 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8660i (350-400 Mhz),,Malaysia
1782486297-32,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49731/SDPPI/2017,08 Mar 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8668i (800 Mhz),,Malaysia
1782486297-33,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49650/SDPPI/2017,02 Mar 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8668i (136-174 Mhz),,Malaysia
1782486297-34,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49420/SDPPI/2017,16 Feb 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,EVX-539-G6-5 (403-440 Mhz),,China
1782486297-35,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,49421/SDPPI/2017,16 Feb 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP8550Ex (800 Mhz),,Malaysia
1782486297-36,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48863/SDPPI/2017,10 Jan 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VZ-28-G6-4 (403-438 Mhz),,China
1782486297-37,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48864/SDPPI/2017,10 Jan 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,CP1300 (136-174 Mhz),,China
1782486297-38,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48866/SDPPI/2017,10 Jan 2017,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP8500Ex (800Mhz),,Malaysia
1782486297-39,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48663/SDPPI/2016,22 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,SL2K (403-438 Mhz),,Malaysia
1782486297-40,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48619/SDPPI/2016,20 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,GP338 (136-174 Mhz),,Malaysia
1782486297-41,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48620/SDPPI/2016,20 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,GP338 (403-438 Mhz),,Malaysia
1782486297-42,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48567/SDPPI/2016,15 Des 2016,4482,"SWARNA ADIJAYA, PT.",Portable Radio,BK Radio -RELM,KNG2-P150,,United States
1782486297-43,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48456/SDPPI/2016,09 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,GP328 (403-438 Mhz),,Malaysia
1782486297-44,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48455/SDPPI/2016,09 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,GP328 (136-174 Mhz),,Malaysia
1782486297-45,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48454/SDPPI/2016,09 Des 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8668i (350-400 Mhz),,Malaysia
1782486297-46,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31901/I/SDPPI/2016,17 Nov 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"XiR P6620, 350-400 Mhz",,Malaysia
1782486297-47,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,48078/SDPPI/2016,11 Nov 2016,2484,"MEGAYASA TEKNOLOGI INDONESIA, PT.",Portable Radio,Motorola,XiR P8668 136-174 MHz,,Malaysia
1782486297-48,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,32474/I/SDPPI/2016,02 Nov 2016,4482,"SWARNA ADIJAYA, PT.",Portable Radio,BK Radio - RELM,KNG-P150,,United States
1782486297-49,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,47935/SDPPI/2016,31 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6600i (403-438 Mhz),,Malaysia
1782486297-50,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,47803/SDPPI/2016,21 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,SRX 2200 (800 Mhz),,United States
1782486315-1,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,47803/SDPPI/2016,21 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,SRX 2200 (800 Mhz),,United States
1782486315-2,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,47708/SDPPI/2016,13 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VZ-28 (350-390 Mhz),,China
1782486315-3,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,47709/SDPPI/2016,13 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6620i (136-174 Mhz),,Malaysia
1782486315-4,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31176/I/SDPPI/2016,10 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P3688/403-438 Mhz,,Malaysia
1782486315-5,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31180/I/SDPPI/2016,10 Okt 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P3688/136-174 Mhz,,Malaysia
1782486315-6,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46949/SDPPI/2016,18 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP3150 (800 Mhz),,Malaysia
1782486315-7,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46948/SDPPI/2016,18 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VZ-28 (136-174 Mhz),,China
1782486315-8,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46828/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VX-264-G6-5 (403-440 Mhz),,China
1782486315-9,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46827/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VX-459-G6-5 (403-440 Mhz),,China
1782486315-10,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46826/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VX-264-D0-5 (136-174 Mhz),,China
1782486315-11,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46832/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6600i (136-174 Mhz),,Malaysia
1782486315-12,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46831/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6600i (350-400 Mhz),,Malaysia
1782486315-13,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46830/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6620i (350-400 Mhz),,Malaysia
1782486315-14,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,46829/SDPPI/2016,08 Agu 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VX-459-D0-5 (136-174 Mhz),,China
1782486315-15,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,31466/I/SDPPI/2016,27 Jul 2016,1774,"MOBILKOM TELEKOMINDO, PT.",Portable Radio,Motorola,"MTP850, Freq. 806-870 MHz",,Malaysia
1782486315-16,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45962/SDPPI/2016,13 Mei 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VZ-20 (350-390 Mhz),,China
1782486315-17,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45725/SDPPI/2016,15 Apr 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP850Ex (380-430 Mhz),,Malaysia
1782486315-18,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45599/SDPPI/2016,04 Apr 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,A8 (403-425 Mhz),,China
1782486315-19,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,28385/I/SDPPI/2016,18 Mar 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,"TCR 1000, 380-430 Mhz",,Malaysia
1782486315-20,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45462/SDPPI/2016,18 Mar 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,APX 3000 (380-440 Mhz),,United States
1782486315-21,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45415/SDPPI/2016,14 Mar 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,A8 (150-174Mhz),,China
1782486315-22,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45414/SDPPI/2016,14 Mar 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,CP1660 (350-390 Mhz),,China
1782486315-23,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45107/SDPPI/2016,17 Feb 2016,3850,"NEXCOM INDONESIA, PT.",Portable Radio,Motorola,XiR P8668i (403-438Mhz),,Malaysia
1782486315-24,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,45106/SDPPI/2016,17 Feb 2016,3850,"NEXCOM INDONESIA, PT.",Portable Radio,Motorola,XiR P8608i (403-438Mhz),,Malaysia
1782486315-25,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44788/SDPPI/2016,26 Jan 2016,2484,"MEGAYASA TEKNOLOGI INDONESIA, PT.",Portable Radio,Motorola,"XiR P8668, 350-400 Mhz",,Malaysia
1782486315-26,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44596/SDPPI/2016,19 Jan 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XTS 2500 Model III (800 Mhz),,Malaysia
1782486315-27,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44594/SDPPI/2016,19 Jan 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,APX 3000 (800Mhz),,United States
1782486315-28,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44598/SDPPI/2016,19 Jan 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8600i (403-438 Mhz),,Malaysia
1782486315-29,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44589/SDPPI/2016,19 Jan 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,CP1660 (136-174 Mhz),,China
1782486315-30,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,44595/SDPPI/2016,19 Jan 2016,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Vertex Standard,VX-231-D0-5 (136-174 MHz),,China
1782486315-31,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,43702/SDPPI/2015,23 Des 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8660i (403-438Mhz),,Malaysia
1782486315-32,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,27482/I/SDPPI/2015,14 Des 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP3100 (350-430 MHz),,Malaysia
1782486315-33,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,27566/I/SDPPI/2015,14 Des 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,MTP3250 (350-430 MHz),,Malaysia
1782486315-34,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,43349/SDPPI/2015,11 Des 2015,2484,"MEGAYASA TEKNOLOGI INDONESIA, PT.",Hand Portable Radio,SAILOR,SP3540 Atex,,Denmark
1782486315-35,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,43063/SDPPI/2015,27 Nov 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8608i (403-438Mhz),,Malaysia
1782486315-36,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,42742/SDPPI/2015,06 Nov 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8668i (403-438Mhz),,Malaysia
1782486315-37,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26242/I/SDPPI/2015,01 Okt 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8268 (800 MHz),,Malaysia
1782486315-38,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26241/I/SDPPI/2015,21 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,APX 2000 800 Mhz,,Malaysia
1782486315-39,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26351/I/SDPPI/2015,21 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,APX 6000 800 Mhz,,Mexico
1782486315-40,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,42095/SDPPI/2015,21 Sep 2015,2410,"ALSSA CORPORINDO, PT.",TRUNKED PORTABLE RADIO,ENTEL,HX496T Freq. 800-870 MHz,,United Kingdom
1782486315-41,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26240/I/SDPPI/2015,14 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6600 403-438 MHz,,Malaysia
1782486315-42,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26243/I/SDPPI/2015,14 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6600 136-174 MHz,,Malaysia
1782486315-43,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26166/I/SDPPI/2015,01 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6620 136-174 MHz,,Malaysia
1782486315-44,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26165/I/SDPPI/2015,01 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P6620 403-438 MHz,,Malaysia
1782486315-45,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,26167/I/SDPPI/2015,01 Sep 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,SL1K Freq. 403-438 MHz,,Malaysia
1782486315-46,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25464/I/SDPPI/2015,15 Jul 2015,3850,"NEXCOM INDONESIA, PT.",Trunked Portable Radio,TAIT,Tait Orca 5000IS/5040 Freq. 806-870 MHz,,New Zealand
1782486315-47,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,40503/SDPPI/2015,05 Jun 2015,2027,"SIMOCO INDONESIA, PT.",Digital Portable Radio,SIMOCO,Simoco Xd / SDP660,,United Kingdom
1782486315-48,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25128/I/SDPPI/2015,01 Jun 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8660 136-174 MHz,,Malaysia
1782486315-49,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25125/I/SDPPI/2015,01 Jun 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8608 136-174 MHz,,Malaysia
1782486315-50,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25126/I/SDPPI/2015,01 Jun 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8600 136-174 MHz,,Malaysia
1782486338-1,https://sertifikasi.postel.go.id/sertifikat/sertifikat-terbit,25125/I/SDPPI/2015,01 Jun 2015,1758,"MOTOROLA  SOLUTIONS INDONESIA, PT.",Portable Radio,Motorola,XiR P8608 136-174 MHz,,Malaysia
