idx_listing,idx_djid,rank,judul_listing,identitas_djid,cosine_faiss,brand_listing,brand_djid,label,perlu_review
137,114,4,Radio Rig POC Talkcom TC-9900 Original Mini Rig Jarak Jauh 4G LTE Android Bluetooth,Motorola RLN 6544/PMMN4095A Wireless Remote Speaker Microphone,0.686517,talkcom,motorola,0,0
137,825,5,Radio Rig POC Talkcom TC-9900 Original Mini Rig Jarak Jauh 4G LTE Android Bluetooth,Motorola MTP3100 (350-430 MHz),0.678702891,talkcom,motorola,0,0
138,630,1,Antena Diamond M150-GSA Original Antena Mobil Diamond M150GSA,Motorola XiR P8660i / AZH56JDN9VA1AN (136-174 Mhz),0.600239754,,motorola,0,1
138,503,2,Antena Diamond M150-GSA Original Antena Mobil Diamond M150GSA,Motorola XiR C2660,0.595023513,,motorola,0,1
138,595,3,Antena Diamond M150-GSA Original Antena Mobil Diamond M150GSA,Motorola XiR P8608i AZH56JDC9RA1AN (136-174 MHz),0.594612598,,motorola,0,1
138,796,4,Antena Diamond M150-GSA Original Antena Mobil Diamond M150GSA,Motorola XiR P6620i (136-174 Mhz),0.594530821,,motorola,0,1
138,808,5,Antena Diamond M150-GSA Original Antena Mobil Diamond M150GSA,"Motorola MTP850, Freq. 806-870 MHz",0.594121873,,motorola,0,1
139,1247,1,Belfone BF-SFR600 VHF UHF Single Frequency Repeater DMR Radio SFR600 SFR,TAIT TB8100 (148-174 MHz),0.835564733,belfone,tait,0,0
139,1251,2,Belfone BF-SFR600 VHF UHF Single Frequency Repeater DMR Radio SFR600 SFR,TAIT TB8100 (762-869 MHz),0.809513807,belfone,tait,0,0
139,1114,3,Belfone BF-SFR600 VHF UHF Single Frequency Repeater DMR Radio SFR600 SFR,Simoco TSF 2100 (Freq. 136 - 174 MHz),0.801258385,belfone,simoco,0,0
139,272,4,Belfone BF-SFR600 VHF UHF Single Frequency Repeater DMR Radio SFR600 SFR,Simoco TSF 2100 (Freq. 136 - 174 MHz),0.801258385,belfone,simoco,0,0
139,390,5,Belfone BF-SFR600 VHF UHF Single Frequency Repeater DMR Radio SFR600 SFR,LDT 800 (VHF Frek. 135-174 MHz),0.773842692,belfone,ldt,0,0
140,906,1,HT POC Telox TE320 Original Handy Talky 4G LTE Wifi GPS Waterproof,BINTANG WR48S4T,0.594393849,,bintang,0,1
140,472,2,HT POC Telox TE320 Original Handy Talky 4G LTE Wifi GPS Waterproof,TeloSystems TE590,0.587338865,,telosystems,0,1
140,1322,3,HT POC Telox TE320 Original Handy Talky 4G LTE Wifi GPS Waterproof,EnGenius EAP-3660,0.58293128,,engenius,0,1
140,1291,4,HT POC Telox TE320 Original Handy Talky 4G LTE Wifi GPS Waterproof,EnGenius EAP9550,0.574378788,,engenius,0,1
140,656,5,HT POC Telox TE320 Original Handy Talky 4G LTE Wifi GPS Waterproof,TeloSystems TE580,0.568713307,,telosystems,0,1
141,459,1,Radio Rig SMP MNC560 Original Rig Mobile Android Gateway,Motorola MTP8550Ex,0.695828795,smp,motorola,0,0
141,778,2,Radio Rig SMP MNC560 Original Rig Mobile Android Gateway,Motorola MTP8550Ex (800 Mhz),0.693859935,smp,motorola,0,0
141,826,3,Radio Rig SMP MNC560 Original Rig Mobile Android Gateway,Motorola MTP3250 (350-430 MHz),0.690129995,smp,motorola,0,0
141,799,4,Radio Rig SMP MNC560 Original Rig Mobile Android Gateway,Motorola MTP3150 (800 Mhz),0.689615905,smp,motorola,0,0
141,745,5,Radio Rig SMP MNC560 Original Rig Mobile Android Gateway,Motorola MTP3150 (800 Mhz),0.689615905,smp,motorola,0,0
142,1130,1,Handsfree Hytera EAN23 Original Headset HT Hytera PD788 PD788G Baru,Hytera RD968 VHF (136-174 Mhz.),0.754219174,hytera,hytera,0,0
142,1057,2,Handsfree Hytera EAN23 Original Headset HT Hytera PD788 PD788G Baru,Hytera RD 968 UHF (400-470Mhz),0.749917448,hytera,hytera,0,0
142,1003,3,Handsfree Hytera EAN23 Original Headset HT Hytera PD788 PD788G Baru,Hytera RD988 UHF (400-440 MHz),0.696572483,hytera,hytera,0,0
142,523,4,Handsfree Hytera EAN23 Original Headset HT Hytera PD788 PD788G Baru,Hytera PD688,0.685819864,hytera,hytera,0,0
142,485,5,Handsfree Hytera EAN23 Original Headset HT Hytera PD788 PD788G Baru,Hytera HP788,0.677435637,hytera,hytera,0,0
143,1039,1,HT POC Inrico T320 Original Handy Talky Jarak Jauh 4G LTE Waterproof Baru Garansi Resmi,BARINDO LD 210E,0.628035009,inrico,barindo,0,0
143,537,2,HT POC Inrico T320 Original Handy Talky Jarak Jauh 4G LTE Waterproof Baru Garansi Resmi,KIRISUN T350,0.563834548,inrico,kirisun,0,0
143,687,3,HT POC Inrico T320 Original Handy Talky Jarak Jauh 4G LTE Waterproof Baru Garansi Resmi,Simoco EMEA SDP760 T1,0.54611063,inrico,simoco emea,0,0
143,536,4,HT POC Inrico T320 Original Handy Talky Jarak Jauh 4G LTE Waterproof Baru Garansi Resmi,Simoco SimocoXd/SDP760 (136-174 MHz,0.53886497,inrico,simoco,0,0
143,231,5,HT POC Inrico T320 Original Handy Talky Jarak Jauh 4G LTE Waterproof Baru Garansi Resmi,Voxter UV-X5 ( 136-174 Mhz & 400-430 Mhz ),0.524203181,inrico,voxter,0,0
144,580,1,HT Hytera AP588 Single Band Original Garansi Resmi,HYTERA PD788G U(1),0.63798964,hytera,hytera,0,0
144,1238,2,HT Hytera AP588 Single Band Original Garansi Resmi,GUANRI GRRPT-800,0.635576129,hytera,guanri,0,0
144,523,3,HT Hytera AP588 Single Band Original Garansi Resmi,Hytera PD688,0.633965492,hytera,hytera,0,0
144,1239,4,HT Hytera AP588 Single Band Original Garansi Resmi,GUANRI GRRPT-8019,0.631195784,hytera,guanri,0,0
144,455,5,HT Hytera AP588 Single Band Original Garansi Resmi,Hytera PTC680,0.620335579,hytera,hytera,0,0
145,71,1,HT Dual Band Baofeng BF-H6 VHF 144-148MHz UHF 420-450MHz,Baofeng BF-UV5R,0.749581099,baofeng,baofeng,0,0
145,65,2,HT Dual Band Baofeng BF-H6 VHF 144-148MHz UHF 420-450MHz,BAOFENG BF-H6,0.747895122,baofeng,baofeng,1,0
145,172,3,HT Dual Band Baofeng BF-H6 VHF 144-148MHz UHF 420-450MHz,Baofeng Baofeng / BF-UV5R,0.743564129,baofeng,baofeng,0,0
145,64,4,HT Dual Band Baofeng BF-H6 VHF 144-148MHz UHF 420-450MHz,Baofeng H-7,0.73411274,baofeng,baofeng,0,0
145,13,5,HT Dual Band Baofeng BF-H6 VHF 144-148MHz UHF 420-450MHz,Baofeng BF-A58,0.714935482,baofeng,baofeng,0,0
146,1061,1,HT Kenwood NX-1200D-M3 VHF 136-174 MHz DMR Digital Full Keypad Original,KENWOOD NXR-918 (Freq. 806-870 MHz),0.627666473,kenwood,kenwood,0,0
146,1184,2,HT Kenwood NX-1200D-M3 VHF 136-174 MHz DMR Digital Full Keypad Original,KENWOOD TKR-850,0.613289893,kenwood,kenwood,0,0
146,1084,3,HT Kenwood NX-1200D-M3 VHF 136-174 MHz DMR Digital Full Keypad Original,KENWOOD NXR-710 (136-174 MHz),0.600330949,kenwood,kenwood,0,0
146,1264,4,HT Kenwood NX-1200D-M3 VHF 136-174 MHz DMR Digital Full Keypad Original,KENWOOD NXR-810,0.597953796,kenwood,kenwood,0,0
146,1248,5,HT Kenwood NX-1200D-M3 VHF 136-174 MHz DMR Digital Full Keypad Original,KENWOOD TKR-850 - K3 : 400-430 Mhz,0.590907097,kenwood,kenwood,0,0
147,503,1,"Antena Diamond HF-80FX Antena HF 3,5 MHz Radio Rig SSB HF80",Motorola XiR C2660,0.715525746,,motorola,0,1
147,513,2,"Antena Diamond HF-80FX Antena HF 3,5 MHz Radio Rig SSB HF80",Hytera HM688,0.715296566,,hytera,0,1
147,219,3,"Antena Diamond HF-80FX Antena HF 3,5 MHz Radio Rig SSB HF80",Xiamen X-008 VHF : 136-174 MHz UHF : 400-440 MHz,0.711831391,,xiamen,0,1
147,291,4,"Antena Diamond HF-80FX Antena HF 3,5 MHz Radio Rig SSB HF80",JACOM JACOM JC-668 VHF 136-174Mhz,0.707129598,,jacom,0,1
147,508,5,"Antena Diamond HF-80FX Antena HF 3,5 MHz Radio Rig SSB HF80",Motorola XiR C2620,0.706617832,,motorola,0,1
148,1078,1,SWR Meter Digital Nissei DG-503 MAX Original SWR Watt Meter Digital,Simoco SimocoXd/SDB680 ( 136-174 MHz ) 50 Watt,0.682079554,,simoco,0,1
148,1081,2,SWR Meter Digital Nissei DG-503 MAX Original SWR Watt Meter Digital,Hytera RD 988 VHF  (136-174 Mhz.) <= 50 Watt,0.665891886,,hytera,0,1
148,1080,3,SWR Meter Digital Nissei DG-503 MAX Original SWR Watt Meter Digital,Hytera RD 988 UHF  (400-440 Mhz.) <= 50 watt,0.663503289,,hytera,0,1
148,1069,4,SWR Meter Digital Nissei DG-503 MAX Original SWR Watt Meter Digital,Hytera RD 988 UHF  (400-440 Mhz.) <= 50 watt,0.663503289,,hytera,0,1
148,1070,5,SWR Meter Digital Nissei DG-503 MAX Original SWR Watt Meter Digital,Hytera RD 988 UHF 350-400 Mhz <= 50 Watt,0.66186291,,hytera,0,1
149,291,1,Diamond BB6WS Antena HF 3-30MHz 6.4m Long Wire Antenna SSB Radio Rig,JACOM JACOM JC-668 VHF 136-174Mhz,0.64854753,,jacom,0,1
149,882,2,Diamond BB6WS Antena HF 3-30MHz 6.4m Long Wire Antenna SSB Radio Rig,KIRISUN PT3800 (1) (Freq. 136-174 Mhz),0.64792037,,kirisun,0,1
149,441,3,Diamond BB6WS Antena HF 3-30MHz 6.4m Long Wire Antenna SSB Radio Rig,"HYT TC-600U (5), Freq. 350-370 MHz",0.646439433,,hyt,0,1
149,883,4,Diamond BB6WS Antena HF 3-30MHz 6.4m Long Wire Antenna SSB Radio Rig,KIRISUN PT6500-01 (Freq. 136-174 Mhz),0.645320654,,kirisun,0,1
149,708,5,Diamond BB6WS Antena HF 3-30MHz 6.4m Long Wire Antenna SSB Radio Rig,Mag One VZ28 (136-174 MHz),0.645094037,,mag one,0,1
150,753,1,HT Airband Yaesu FTA-750L Original HT HF Airband,HYT By Hytera TC 518 UHF (350-390 MHz),0.756936908,yaesu,hyt by hytera,0,0
150,754,2,HT Airband Yaesu FTA-750L Original HT HF Airband,HYT By Hytera TC 580 UHF (350-390 MHz),0.755040646,yaesu,hyt by hytera,0,0
150,752,3,HT Airband Yaesu FTA-750L Original HT HF Airband,HYT By Hytera TC 700 UHF (350-390 MHz),0.75127542,yaesu,hyt by hytera,0,0
150,502,4,HT Airband Yaesu FTA-750L Original HT HF Airband,HYTERA HM688,0.746867478,yaesu,hytera,0,0
150,642,5,HT Airband Yaesu FTA-750L Original HT HF Airband,HYT By Hytera TC-700 UHF (350-390 MHz),0.743566155,yaesu,hyt by hytera,0,0
151,905,1,HT VEV 3288D UHF 400-470 MHz Original HT VEV 3288D Baru,Hytera HR1068 UHF 350 - 400 MHz,0.778113544,vev,hytera,0,0
151,930,2,HT VEV 3288D UHF 400-470 MHz Original HT VEV 3288D Baru,Motorola SLR 5300,0.757994413,vev,motorola,0,0
151,1004,3,HT VEV 3288D UHF 400-470 MHz Original HT VEV 3288D Baru,MOTOROLA SLR 5300 403-438 MHz,0.757251918,vev,motorola,0,0
151,932,4,HT VEV 3288D UHF 400-470 MHz Original HT VEV 3288D Baru,MOTOROLA SLR 5300,0.756990731,vev,motorola,0,0
151,913,5,HT VEV 3288D UHF 400-470 MHz Original HT VEV 3288D Baru,Motorola SLR8000,0.754670501,vev,motorola,0,0
152,1135,1,Antena Base Station Diamond X700H Original Antena Radio Base Station Dual Band Original Untuk Repeater dan Radio Rig,Spectra Engineering MX800,0.718367517,,spectra engineering,0,1
152,1155,2,Antena Base Station Diamond X700H Original Antena Radio Base Station Dual Band Original Untuk Repeater dan Radio Rig,SPECTRA MX 800,0.708668947,,spectra,0,1
152,1152,3,Antena Base Station Diamond X700H Original Antena Radio Base Station Dual Band Original Untuk Repeater dan Radio Rig,SPECTRA MX800 (805-870 MHz),0.686766863,,spectra,0,1
152,383,4,Antena Base Station Diamond X700H Original Antena Radio Base Station Dual Band Original Untuk Repeater dan Radio Rig,TAIT TB8200 Base Station / Repeater (148-174 MHz),0.68444109,,tait,0,1
152,1149,5,Antena Base Station Diamond X700H Original Antena Radio Base Station Dual Band Original Untuk Repeater dan Radio Rig,SIMOCO Simoco Xd / SDB670,0.672841549,,simoco,0,1
153,983,1,HT POC Motorola RG170 Original HT Jarak Jauh RugGear RG170,Motorola SLR 5300 VHF 136-174 MHz,0.78192699,motorola,motorola,0,0
153,930,2,HT POC Motorola RG170 Original HT Jarak Jauh RugGear RG170,Motorola SLR 5300,0.779508948,motorola,motorola,0,0
153,935,3,HT POC Motorola RG170 Original HT Jarak Jauh RugGear RG170,MOTOROLA SLR 5300,0.776000261,motorola,motorola,0,0
153,1007,4,HT POC Motorola RG170 Original HT Jarak Jauh RugGear RG170,"MOTOROLA SLR 5300, 136 - 174 MHz",0.773869395,motorola,motorola,0,0
153,1046,5,HT POC Motorola RG170 Original HT Jarak Jauh RugGear RG170,Motorola SLR 5300 (136 - 174 MHz),0.767652154,motorola,motorola,0,0
154,1158,1,Antena HY-GAIN V4R USA Baru Antena Radio Base Station V4R,Hytera TBU998,0.692378879,,hytera,0,1
154,873,2,Antena HY-GAIN V4R USA Baru Antena Radio Base Station V4R,Vertex Standard VX-351-D0-5 ( VHF : 134-174 MHz ),0.688359261,,vertex standard,0,1
154,748,3,Antena HY-GAIN V4R USA Baru Antena Radio Base Station V4R,Hytera PD788G VHF,0.686407447,,hytera,0,1
154,874,4,Antena HY-GAIN V4R USA Baru Antena Radio Base Station V4R,Vertex Standard VX-351-G6-5 ( UHF : 400-438 MHz ),0.683592677,,vertex standard,0,1
154,580,5,Antena HY-GAIN V4R USA Baru Antena Radio Base Station V4R,HYTERA PD788G U(1),0.680497825,,hytera,0,1
155,931,1,HT Digital Mag One X10d Original Handy Talky Motorola Waterproof,MOTOROLA SLR5300,0.537254333,motorola,motorola,0,0
155,982,2,HT Digital Mag One X10d Original Handy Talky Motorola Waterproof,Motorola SLR 5300 UHF 350-400 MHz,0.534532428,motorola,motorola,0,0
155,985,3,HT Digital Mag One X10d Original Handy Talky Motorola Waterproof,Motorola MTR 2000,0.532387018,motorola,motorola,0,0
155,533,4,HT Digital Mag One X10d Original Handy Talky Motorola Waterproof,MOTOROLA MTP6650,0.529593647,motorola,motorola,0,0
155,997,5,HT Digital Mag One X10d Original Handy Talky Motorola Waterproof,Motorola SLR 5300 (410 -430 Mhz),0.527505755,motorola,motorola,0,0
156,395,1,HT Standard Horizon HX400IS Original HT VHF Marine,ICOM VHF Marine Transceiver / IC-M36 (Freq. 156.025 - 163.275 MHz),0.666183352,,icom,0,1
156,286,2,HT Standard Horizon HX400IS Original HT VHF Marine,ICOM VHF Marine Transceiver / IC-M36 (Freq. 156.025 - 163.275 MHz),0.666183352,,icom,0,1
156,314,3,HT Standard Horizon HX400IS Original HT VHF Marine,ICOM VHF Marine Transceiver / IC-M504 (Freq. 156.025 - 163.275 MHz),0.66416657,,icom,0,1
156,597,4,HT Standard Horizon HX400IS Original HT VHF Marine,HYT By Hytera TC 580 VHF (136-174 MHz),0.649796784,,hyt by hytera,0,1
156,1116,5,HT Standard Horizon HX400IS Original HT VHF Marine,Global Wave GW-ICS-WCDMA 2100-17,0.647884727,,global wave,0,1
157,114,1,Microphone Motorola HMN3413AR Original Extra Mic Radio Rig Mobile Motorola GM3688,Motorola RLN 6544/PMMN4095A Wireless Remote Speaker Microphone,0.815750778,motorola,motorola,0,0
157,531,2,Microphone Motorola HMN3413AR Original Extra Mic Radio Rig Mobile Motorola GM3688,Motorola MTP3550,0.791470408,motorola,motorola,0,0
157,601,3,Microphone Motorola HMN3413AR Original Extra Mic Radio Rig Mobile Motorola GM3688,Motorola XiR C2620,0.790416598,motorola,motorola,0,0
157,568,4,Microphone Motorola HMN3413AR Original Extra Mic Radio Rig Mobile Motorola GM3688,Motorola XiR C2620,0.790416598,motorola,motorola,0,0
157,499,5,Microphone Motorola HMN3413AR Original Extra Mic Radio Rig Mobile Motorola GM3688,MOTOROLA XiR C2620,0.790416598,motorola,motorola,0,0
158,972,1,Kabel Program Hytera PC49 Kabel Data Repeater Hytera RD988,HYTERA HR1068,0.750802755,hytera,hytera,0,0
158,962,2,Kabel Program Hytera PC49 Kabel Data Repeater Hytera RD988,HYTERA HR1068,0.750802755,hytera,hytera,0,0
158,1042,3,Kabel Program Hytera PC49 Kabel Data Repeater Hytera RD988,Hytera RD988S U(1),0.750648141,hytera,hytera,0,0
158,1053,4,Kabel Program Hytera PC49 Kabel Data Repeater Hytera RD988,Hytera E-PACK 100U(3) (350-400Mhz),0.730935037,hytera,hytera,0,0
158,1100,5,Kabel Program Hytera PC49 Kabel Data Repeater Hytera RD988,EXCERA ER9000 U1,0.708801687,hytera,excera,0,0
159,233,1,Kabel Program Alinco ERW-15 Original Kabel Program HT Alinco DJ-CRX7 Plus,Alinco DJ-VX10,0.758457482,alinco,alinco,0,0
159,232,2,Kabel Program Alinco ERW-15 Original Kabel Program HT Alinco DJ-CRX7 Plus,Alinco DJ-VX50,0.739141583,alinco,alinco,0,0
159,687,3,Kabel Program Alinco ERW-15 Original Kabel Program HT Alinco DJ-CRX7 Plus,Simoco EMEA SDP760 T1,0.628540158,alinco,simoco emea,0,0
159,587,4,Kabel Program Alinco ERW-15 Original Kabel Program HT Alinco DJ-CRX7 Plus,Excera EP8100 U1,0.607922733,alinco,excera,0,0
159,158,5,Kabel Program Alinco ERW-15 Original Kabel Program HT Alinco DJ-CRX7 Plus,REDELL DL-9900,0.605149269,alinco,redell,0,0
